steps,ep_rew_mean,success_rate
159744,2.29291124489796,0.40816326530612246
160768,2.284093543478261,0.41304347826086957
161792,1.741273767441861,0.3023255813953488
162816,2.05225045652174,0.3695652173913043
163840,2.1698262244897957,0.3877551020408163
164864,1.7350648863636366,0.29545454545454547
165888,1.5778208095238098,0.2619047619047619
166912,1.5689703571428575,0.2619047619047619
167936,1.551897772727273,0.25
168960,2.0529311702127657,0.3617021276595745
169984,1.8882760434782606,0.32608695652173914
171008,2.0470448085106394,0.3617021276595745
172032,2.3919425208333336,0.4375
173056,1.9518167446808508,0.3404255319148936
174080,2.266423534883722,0.4186046511627907
175104,1.9210960909090913,0.3409090909090909
176128,1.9804938780487802,0.36585365853658536
177152,1.7794581860465117,0.3023255813953488
178176,2.3718141632653067,0.42857142857142855
179200,1.6476430000000004,0.28205128205128205
180224,2.1864874666666663,0.4
181248,1.6975309487179489,0.3076923076923077
182272,1.925272777777778,0.3333333333333333
183296,2.3119745833333343,0.4166666666666667
184320,2.500195765957448,0.46808510638297873
185344,2.6990515510204087,0.5102040816326531
186368,1.6112453076923081,0.28205128205128205
187392,2.9315938600000004,0.56
188416,2.3337835714285724,0.42857142857142855
189440,2.8510100599999997,0.54
190464,1.9816391739130435,0.34782608695652173
191488,2.277070400000001,0.4222222222222222
192512,2.0948749787234044,0.3617021276595745
193536,2.3228446382978727,0.425531914893617
194560,2.541636693877551,0.46938775510204084
195584,2.1031881521739137,0.3695652173913043
196608,2.472759312499999,0.4583333333333333
197632,2.0955268571428576,0.38095238095238093
198656,2.109370847826087,0.3695652173913043
199680,2.138484914893617,0.3829787234042553
200704,2.5155077446808516,0.46808510638297873
201728,2.2142014680851068,0.40425531914893614
202752,1.8834460232558146,0.32558139534883723
203776,2.7046349787234045,0.5106382978723404
204800,2.000615355555556,0.35555555555555557
205824,2.9104083461538446,0.5576923076923077
206848,2.6247055686274505,0.49019607843137253
207872,2.308488541666667,0.4166666666666667
208896,2.441514816326531,0.4489795918367347
209920,2.324557239130436,0.43478260869565216
210944,2.5657317083333333,0.4791666666666667
211968,2.6356039591836735,0.4897959183673469
212992,2.594547279999999,0.48
214016,2.4961155625000004,0.4583333333333333
215040,2.190016466666667,0.4
216064,2.817181918367348,0.5306122448979592
217088,2.321746477272728,0.4318181818181818
218112,2.710981897959185,0.5102040816326531
219136,2.215678755555556,0.4
220160,2.6614227708333336,0.5
221184,2.5735310400000007,0.48
222208,1.9455548181818179,0.3409090909090909
