steps,task,ep_rew_mean,success
1098160,driving,2.2866963125,1.0
1098160,aiming,0.771922575757576,0.7575757575757576
1100208,basketball,0.889618342105263,0.0
1100208,driving,2.190506192307692,1.0
1100208,aiming,0.6205407941176471,0.5882352941176471
1102256,basketball,0.9001667777777776,0.0
1102256,driving,2.3409661764705887,1.0
1102256,aiming,0.6055287142857144,0.5714285714285714
1104304,basketball,0.867246658536585,0.0
1104304,driving,2.2211628518518514,1.0
1104304,aiming,0.7563634193548389,0.7419354838709677
1106352,basketball,0.8361151071428571,0.0
1106352,driving,2.305886242424243,1.0
1106352,aiming,0.755941666666667,0.7407407407407407
1108400,basketball,0.8125577407407406,0.0
1108400,driving,2.3022013571428572,1.0
1108400,aiming,0.6643332727272729,0.6363636363636364
1110448,basketball,0.8312112413793101,0.0
1110448,driving,2.103380714285714,1.0
1110448,aiming,0.7981567272727274,0.7878787878787878
1112496,basketball,0.8810856666666665,0.0
1112496,driving,2.3334171714285716,1.0
1112496,aiming,0.7098998965517241,0.6896551724137931
1114544,basketball,0.8562374571428569,0.0
1114544,driving,2.3276687586206894,1.0
1114544,aiming,0.7016292258064517,0.6774193548387096
1116592,basketball,0.833892470588235,0.0
1116592,driving,2.3507889310344825,1.0
1116592,aiming,0.8622458928571431,0.8571428571428571
1118640,basketball,0.8732695897435897,0.0
1118640,driving,2.2817839062499994,1.0
1118640,aiming,0.7747892857142857,0.7619047619047619
1120688,basketball,0.8744603783783781,0.0
1120688,driving,2.329920111111111,1.0
1120688,aiming,0.7562683703703705,0.7407407407407407
1122736,basketball,0.8746559999999998,0.0
1122736,driving,2.317523719999999,1.0
1122736,aiming,0.5058195405405405,0.4594594594594595
1124784,basketball,0.8388162413793103,0.0
1124784,driving,2.2190084000000003,1.0
1124784,aiming,0.6925447037037038,0.6666666666666666
1126832,basketball,0.8481501842105259,0.0
1126832,driving,2.297547333333333,1.0
1126832,aiming,0.6402450000000001,0.6071428571428571
